Date,temperature,radiation,total,total_filter
2021-01-07 10:30:00+00:00,5.0,53.5,6.514000000001484,5.868666666666982
2021-01-07 10:45:00+00:00,5.1,59.75,5.019999999998725,5.573000000000942
2021-01-07 11:00:00+00:00,5.2,66.0,5.185000000002617,5.424333333332817
2021-01-07 11:15:00+00:00,5.075,66.0,6.0679999999971095,6.1136666666673385
2021-01-07 11:30:00+00:00,4.95,66.0,7.088000000002291,6.276333333332718
2021-01-07 11:45:00+00:00,4.825,66.0,5.672999999998753,6.698999999999507
2021-01-07 12:00:00+00:00,4.7,66.0,7.335999999997477,6.569333333332572
2021-01-07 12:15:00+00:00,4.7,60.75,6.699000000001485,6.948999999999522
2021-01-07 12:30:00+00:00,4.7,55.5,6.811999999999604,6.909666666666799
2021-01-07 12:45:00+00:00,4.7,50.25,7.217999999999306,6.645000000000089
2021-01-07 13:00:00+00:00,4.7,45.0,5.905000000001359,6.802666666666847
2021-01-07 13:15:00+00:00,4.8,42.5,7.284999999999875,6.441000000001019
2021-01-07 13:30:00+00:00,4.9,40.0,6.133000000001823,6.825333333332529
2021-01-07 13:45:00+00:00,5.0,37.5,7.057999999995889,6.677666666667175
2021-01-07 14:00:00+00:00,5.1,35.0,6.842000000003815,7.008333333332911
2021-01-07 14:15:00+00:00,5.15,35.0,7.124999999999028,7.456333333334142
2021-01-07 14:30:00+00:00,5.199999999999999,35.0,8.401999999999582,7.504333333332942
2021-01-07 14:45:00+00:00,5.25,35.0,6.986000000000215,7.672333333332637
2021-01-07 15:00:00+00:00,5.3,35.0,7.628999999998114,6.965333333333923
2021-01-07 15:15:00+00:00,5.25,32.5,6.281000000003442,6.537666666667309
2021-01-07 15:30:00+00:00,5.199999999999999,30.0,5.703000000000369,5.288000000000728
2021-01-07 15:45:00+00:00,5.15,27.5,3.8799999999983705,5.1726666666666725
2021-01-07 16:00:00+00:00,5.1,25.0,5.935000000001276,4.463333333331799
2021-01-07 16:15:00+00:00,5.125,20.0,3.574999999995752,4.953666666667096
2021-01-07 16:30:00+00:00,5.15,15.0,5.351000000004258,4.508333333332318
2021-01-07 16:45:00+00:00,5.175,10.0,4.598999999996945,5.001666666667807
2021-01-07 17:00:00+00:00,5.2,5.0,5.055000000002219,4.818666666665835
2021-01-07 17:15:00+00:00,5.225,3.75,4.8019999999983405,4.630666666666813
2021-01-07 17:30:00+00:00,5.25,2.5,4.034999999999879,4.410999999999088
2021-01-07 17:45:00+00:00,5.275,1.25,4.395999999999046,4.447666666666916
2021-01-07 18:00:00+00:00,5.3,0.0,4.912000000001823,4.381666666667235
2021-01-07 18:15:00+00:00,5.3,0.0,3.837000000000837,4.7676666666660745
2021-01-07 18:30:00+00:00,5.3,0.0,5.553999999995565,5.191999999998942
2021-01-07 18:45:00+00:00,5.3,0.0,6.185000000000424,6.003333333332454
2021-01-07 19:00:00+00:00,5.3,0.0,6.271000000001375,5.809666666667251
2021-01-07 19:15:00+00:00,5.3,0.0,4.972999999999954,5.937000000000737
2021-01-07 19:30:00+00:00,5.3,0.0,6.567000000000882,5.9173333333334925
2021-01-07 19:45:00+00:00,5.3,0.0,6.211999999999643,6.501333333333978
2021-01-07 20:00:00+00:00,5.3,0.0,6.725000000001409,6.873666666667475
2021-01-07 20:15:00+00:00,5.275,0.0,7.6840000000013715,7.187333333334027
2021-01-07 20:30:00+00:00,5.25,0.0,7.152999999999298,6.953333333333391
2021-01-07 20:45:00+00:00,5.225,0.0,6.022999999999504,6.691666666666625
2021-01-07 21:00:00+00:00,5.2,0.0,6.899000000001074,6.607666666666756
2021-01-07 21:15:00+00:00,5.15,0.0,6.900999999999689,6.604666666666687
2021-01-07 21:30:00+00:00,5.1,0.0,6.013999999999296,6.122999999999048
2021-01-07 21:45:00+00:00,5.05,0.0,5.453999999998157,5.895666666665682
2021-01-07 22:00:00+00:00,5.0,0.0,6.2189999999995935,5.639000000000007
2021-01-07 22:15:00+00:00,5.0,0.0,5.244000000002269,5.439333333333732
2021-01-07 22:30:00+00:00,5.0,0.0,4.8549999999993325,4.604666666666888
2021-01-07 22:45:00+00:00,5.0,0.0,3.714999999999062,3.866333333333573
2021-01-07 23:00:00+00:00,5.0,0.0,3.029000000002326,3.329333333332791
2021-01-07 23:15:00+00:00,4.875,0.0,3.243999999996985,3.2680000000002267
2021-01-07 23:30:00+00:00,4.75,0.0,3.531000000001369,3.651666666665409
2021-01-07 23:45:00+00:00,4.625,0.0,4.179999999997873,3.8003333333339406
